Post Created Date,Post Created Time,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Message,Link,Score,comment_csv,comment_neg,comment_pos,comment_total,timestamp,week_day,time_slot,polarity,polarity_class,polarity_comment
30-01-22,10:00:31,"108,990",35755,1834,466,68112,429,772,28,64,1530,We decided to try out all the delicacies Puran Dhaka has to offer with my Arab brother HD : https://youtu.be/Aa4LXkKvh4Q:=:https://www.youtube.com/watch?v=Aa4LXkKvh4Q Check out Discover with Joe Hattab @Iftekhar Rafsan Insta : https://www.instagram.com/thechotobhai:=:https://www.instagram.com/thechotobhai/,https://www.facebook.com/Rafsanthechotobhai/videos/650943546153962/,1.41,rafsan_123,4,26,30,2022-01-30 15:00:31,sunday,16,0.9756396701205329,7,0.7333333333333333
13-02-22,9:30:00,"32,370",10545,571,101,20253,93,270,9,7,521,The most basic 3 ingredient recipe to make a crème brule to win your valentine https://youtu.be/p7GUBdzVMaE:=:https://www.youtube.com/watch?v=p7GUBdzVMaE My Instagram : www.instagram.com/thechotobhai:=:https://www.instagram.com/thechotobhai/ #Valentinewithzerocal,https://www.facebook.com/Rafsanthechotobhai/videos/1076212593160510/,-2.4,rafsan_124,4,26,30,2022-02-13 14:30:00,sunday,15,0.9729589183567343,7,0.7333333333333333
14-02-22,9:00:03,"222,278",73551,2936,936,88399,663,52863,87,160,2683,I sold Jhalmuri and Chanachur on Valentine's Day and paid single people to buy our muri HD : https://youtu.be/BLoCzDLPtWA:=:https://www.youtube.com/watch?v=BLoCzDLPtWA Iftekhar Rafsan : www.instagram.com/thechotobhai:=:https://www.instagram.com/thechotobhai/,https://www.facebook.com/Rafsanthechotobhai/videos/266157575652893/,3.24,rafsan_125,2,28,30,2022-02-14 14:00:03,monday,15,0.2667149908529219,5,0.8666666666666667
18-02-22,3:30:16,"154,237",53904,3254,619,92345,267,654,71,66,3057,So i went to Khulna to surprise my dad and the reaction was priceless HD : https://youtu.be/JjGCT2_ZHwQ:=:https://www.youtube.com/watch?v=JjGCT2_ZHwQ Iftekhar Rafsan : www.instagram.com/thechotobhai:=:https://www.instagram.com/thechotobhai/,https://www.facebook.com/Rafsanthechotobhai/videos/469232984670706/,1.97,rafsan_126,1,29,30,2022-02-18 08:30:16,friday,9,0.9835994194484761,7,0.9333333333333333
25-02-22,3:30:07,"84,901",35710,1765,299,42743,261,3109,28,68,918,"I challenged a bodybuilder to an eating competition HD : https://youtu.be/6McGy6PtEk4:=:https://www.youtube.com/watch?v=6McGy6PtEk4 I took this bodybuilder to my most favorite restaurant in Dhaka, it's called Mukta Biriyani house Iftekhar Rafsan : www.instagram.com/thechotobhai:=:https://www.instagram.com/thechotobhai/",https://www.facebook.com/Rafsanthechotobhai/videos/522320465984929/,1.09,rafsan_127,5,25,30,2022-02-25 08:30:07,friday,9,0.8639845523797398,7,0.6666666666666666
05-03-22,6:09:50,"75,179",29284,923,145,42997,205,590,19,42,974,We tried out Halal Bangladeshi food in Nepal Full Video : https://youtu.be/wDNtzqrxGc4:=:https://www.youtube.com/watch?v=wDNtzqrxGc4 Iftekhar Rafsan : www.instagram.com/thechotobhai:=:https://www.instagram.com/thechotobhai/ Edited by Fancy9-,https://www.facebook.com/Rafsanthechotobhai/videos/1377591362683933/,-1.07,rafsan_128,4,26,30,2022-03-05 11:09:50,saturday,12,0.9709550047962165,7,0.7333333333333333
25-03-22,4:33:08,"94,001",30107,1605,228,35239,383,25437,47,87,868,We compared an 1850 Taka burger to a 196 Taka burger HD : https://youtu.be/6zzTx91hHl8:=:https://www.youtube.com/null,https://www.facebook.com/Rafsanthechotobhai/videos/1199855570822915/,1.17,rafsan_129,6,23,29,2022-03-25 09:33:08,friday,10,0.17593980116337152,4,0.5862068965517241
26-03-22,7:00:00,"182,755",79578,2897,611,89921,1173,5795,100,206,2474,We decided to compare a 1000 Jhalmuri to a 10 taka Jhalmuri HD : https://youtu.be/Pq-XHK5ZMII:=:https://www.youtube.com/watch?v=Pq-XHK5ZMII Iftekhar Rafsan : www.instagram.com/thechotobhai:=:https://www.instagram.com/thechotobhai/,https://www.facebook.com/Rafsanthechotobhai/videos/4974294749315080/,2.27,rafsan_130,14,45,59,2022-03-26 12:00:00,saturday,13,0.8775747724969649,7,0.5254237288135594
08-04-22,8:29:28,"394,406",109959,9617,2671,254908,348,1383,3073,170,12277,Takeout's Unlimited offer with a Rickshawala Mama HD : https://youtu.be/HbJivLtb5_c:=:https://www.youtube.com/watch?v=HbJivLtb5_c Iftekhar Rafsan : www.instagram.com/thechotobhai:=:https://www.instagram.com/thechotobhai/,https://www.facebook.com/Rafsanthechotobhai/videos/1182301319275212/,5.84,rafsan_131,1,28,29,2022-04-08 13:29:28,friday,14,0.966005166097759,7,0.9310344827586207
23-04-22,8:53:03,"155,570",69028,2850,501,77683,298,2832,110,128,2140,So my MOM did a food review at Al-Razzak! And they got soo mad! HD : https://youtu.be/UXZh6DPvOkk:=:https://www.youtube.com/watch?v=UXZh6DPvOkk Iftekhar Rafsan : https://www.instagram.com/thechotobhai:=:https://www.instagram.com/thechotobhai/,https://www.facebook.com/Rafsanthechotobhai/videos/413726640568512/,2.01,rafsan_132,10,49,59,2022-04-23 13:53:03,saturday,14,0.926193939248236,7,0.6610169491525424
20-05-22,7:13:41,"91,932",44277,1362,397,33817,403,10623,24,55,974,We checked out the fish market at Mawa ferry ghat with Khalid Al Ameri HD : https://youtu.be/Dk1teHCJLS0:=:https://www.youtube.com/watch?v=Dk1teHCJLS0 Iftekhar Rafsan : www.instagram.com/thechotobhai:=:https://www.instagram.com/thechotobhai/,https://www.facebook.com/Rafsanthechotobhai/videos/5469266486452072/,1.2,rafsan_133,13,45,58,2022-05-20 12:13:41,friday,13,0.5336412759281854,6,0.5517241379310345
28-05-22,7:00:34,"432,821",172874,8753,7061,168570,67252,3355,340,169,4447,"We give you a look inside the world's only 7 Star Hotel, the Burj Al Arab. It costs an astounding $25,000 per night HD : https://youtu.be/FFLNcuRytH4:=:https://www.youtube.com/watch?v=FFLNcuRytH4",https://www.facebook.com/Rafsanthechotobhai/videos/704160810635847/,6.4,rafsan_134,5,54,59,2022-05-28 12:00:34,saturday,13,0.9683451233548926,7,0.8305084745762712
02-06-22,7:00:03,"73,008",32680,883,284,37678,216,329,14,31,893,So my friend Discover with Joe HaTTab took me to the world's greatest kebab shop HD : https://youtu.be/xepPmcE0uLU:=:https://www.youtube.com/watch?v=xepPmcE0uLU,https://www.facebook.com/Rafsanthechotobhai/videos/605935354195977/,-1.03,rafsan_135,7,52,59,2022-06-02 12:00:03,thursday,13,0.9808993641633258,7,0.7627118644067796
